Time,PT.Motor.Trq,Car.v
67.07,-9.999999046,46.47002216
67.08,-9.999999046,46.37631565
67.09,-9.999999046,46.28268467
67.1,-9.999999046,46.18913609
67.11,-9.999999046,46.0956699
67.12,-9.999999046,46.00229298
67.13,-9.999999046,45.90900532
67.14,-9.999999046,45.81581036
67.15,-9.999999046,45.72271153
67.16,-9.999999046,45.62971569
67.17,-9.999999046,45.53682629
67.18,-9.999999046,45.44404675
67.19,-9.999999046,45.35138394
67.2,-9.999999046,45.25884472
67.21,-9.999999046,45.16643597
67.22,-9.999999046,45.07416455
67.23,-9.999999046,44.98203732
67.24,-9.999999046,44.89005772
67.25,-9.999999046,44.79823948
67.26,-9.999999046,44.70658261
67.27,-9.999999046,44.61510082
67.28,-9.999999046,44.52379414
67.29,-9.999999046,44.43267971
67.3,-9.999999046,44.34175411
67.31,-9.999999046,44.25103451
67.32,-9.999999046,44.1605209
67.33,-9.999999046,44.07022015
67.34,-9.999999046,43.98014599
67.35,-9.999999046,43.89029843
67.36,-9.999999046,43.80068775
67.37,-9.999999046,43.71132084
67.38,-9.999999046,43.62220112
67.39,-9.999999046,43.53333546
67.4,-9.999999046,43.44473416
67.41,-9.999999046,43.35640065
67.42,-9.999999046,43.26833836
67.43,-9.999999046,43.1805576
67.44,-9.999999046,43.09306523
67.45,-9.999999046,43.00585781
67.46,-9.999999046,42.91894566
67.47,-9.999999046,42.83233563
67.48,-9.999999046,42.74602429
67.49,-9.999999046,42.66002194
67.5,-9.999999046,42.57433201
67.51,-9.999999046,42.48895451
67.52,-9.999999046,42.40389286
67.53,-9.999999046,42.31915394
67.54,-9.999999046,42.23473774
67.55,-9.999999046,42.15065114
67.56,-9.999999046,42.06689412
67.57,-9.999999046,41.98347012
67.58,-9.999999046,41.90038258
67.59,-9.999999046,41.8176315
67.6,-9.999999046,41.73522717
67.61,-9.999999046,41.6531696
67.62,-9.999999046,41.57145878
67.63,-9.999999046,41.49010159
67.64,-9.999999046,41.40909802
67.65,-9.999999046,41.32845494
67.66,-9.999999046,41.24817235
67.67,-9.999999046,41.16825711
67.68,-9.999999046,41.08870923
67.69,-9.999999046,41.00953213
67.7,-9.999999046,40.93073269
67.71,-9.999999046,40.85231091
67.72,-9.999999046,40.77427022
67.73,-9.999999046,40.69661748
67.74,-9.999999046,40.61935269
67.75,-9.999999046,40.54247929
67.76,-9.999999046,40.46600072
67.77,-9.999999046,40.38992383
67.78,-9.999999046,40.31424862
67.79,-9.999999046,40.23898198
67.8,-9.999999046,40.16412388
67.81,-9.999999046,40.08967778
67.82,-9.999999046,40.01565053
67.83,-9.999999046,39.94204213
67.84,-9.999999046,39.86885945
67.85,-9.999999046,39.79610593
67.86,-9.999999046,39.72378155
67.87,-9.999999046,39.6518932
67.88,-9.999999046,39.58044774
67.89,-9.999999046,39.50944173
67.9,-9.999999046,39.43888203
67.91,-9.999999046,39.36877209
67.92,-9.999999046,39.29911877
67.93,-9.999999046,39.22992207
67.94,-9.999999046,39.16118542
67.95,-9.999999046,39.09291569
67.96,-9.999999046,39.02511288
67.97,-9.999999046,38.95778043
67.98,-9.999999046,38.89092862
67.99,-9.999999046,38.8245506
68,-9.999999046,38.75866009
68.01,-9.999999046,38.69325711
68.02,-9.999999046,38.62834164
68.03,-9.999999046,38.56392056
68.04,-9.999999046,38.49999387
68.05,-9.999999046,38.43656842
68.06,-9.999999046,38.37365453
68.07,-9.999999046,38.31125562
68.08,-9.999999046,38.24938542
68.09,-9.999999046,38.18804395
68.1,-9.999999046,38.12724149
68.11,-9.999999046,38.06698148
68.12,-9.999999046,38.00727422
68.13,-9.999999046,37.94812314
68.14,-9.999999046,37.88953168
68.15,-9.999999046,37.83150327
68.16,-9.999999046,37.77404477
68.17,-9.999999046,37.71715962
68.18,-9.999999046,37.66084782
68.19,-9.999999046,37.60511281
68.2,-9.999999046,37.54995801
68.21,-9.999999046,37.49537999
68.22,-9.999999046,37.44138219
68.23,-9.999999046,37.38796117
68.24,-9.999999046,37.33512036
68.25,-9.999999046,37.28285291
68.26,-9.999999046,37.23115537
68.27,-9.999999046,37.18003117
68.28,-9.999999046,37.12947347
68.29,-9.999999046,37.07947537
68.3,-9.999999046,37.03004376
68.31,-9.999999046,36.9811649
68.32,-9.999999046,36.93283879
68.33,-10,36.88505856
68.34,-10,36.83782422
68.35,-10,36.79113233
68.36,-10,36.74497258
68.37,-10,36.69934842
68.38,-10,36.65424954
68.39,-10,36.60967595
68.4,-10,36.56562077
68.41,-10,36.52208058
68.42,-10,36.47904851
68.43,-10,36.43652455
68.44,-10,36.39450185
68.45,-10,36.35297696
68.46,-10,36.31193959
68.47,-10,36.27139317
68.48,-10,36.23132741
68.49,-10,36.19173543
68.5,-10,36.15261723
68.51,-10,36.11396596
68.52,-10,36.0757713
68.53,-10,36.03803327
68.54,-10,36.00074498
68.55,-10,35.96389615
68.56,-10,35.92748677
68.57,-10,35.89150311
68.58,-10,35.85594174
68.59,-10,35.82079579
68.6,-10,35.78606183
68.61,-10,35.75173642
68.62,-10,35.71780583
68.63,-10,35.68427007
68.64,-10,35.65112569
68.65,-10,35.6183624
68.66,-10,35.5859802
68.67,-10,35.55397222
68.68,-10,35.52233159
68.69,-10,35.49105832
68.7,-10,35.46014211
68.71,-10,35.42958295
68.72,-10,35.39937398
68.73,-10,35.36951177
68.74,-10,35.33999631
68.75,-10,35.31081731
68.76,-10,35.28197476
68.77,-10,35.25346524
68.78,-10,35.22528531
68.79,-10,35.1974281
68.8,-10,35.16989362
68.81,-10,35.14267842
68.82,-10,35.11577909
68.83,-10,35.08919217
68.84,-10,35.06291081
68.85,-10,35.03691098
68.86,-10,35.01115148
68.87,-10,34.9855911
68.88,-10,34.96017835
68.89,-10,34.93488233
68.9,-10,34.9096584
68.91,-10,34.88448255
68.92,-10,34.85933072
68.93,-10,34.83418576
68.94,-10,34.80902707
68.95,-10,34.78384778
68.96,-10,34.75864102
68.97,-10,34.7333965
68.98,-10,34.70811421
68.99,-10,34.68279416
69,-10,34.65742604
69.01,-10,34.63201673
69.02,-10,34.60655934
69.03,-10,34.5810642
69.04,-10,34.55552785
69.05,-10,34.52995374
69.06,-10,34.50434186
69.07,-10,34.47869222
69.08,-10,34.45300824
69.09,-10,34.42729337
69.1,-10,34.40154416
69.11,-10,34.37576749
69.12,-10,34.34996335
69.13,-10,34.32412831
69.14,-10,34.29827268
69.15,-10,34.27239301
69.16,-10,34.24649274
69.17,-10,34.22057187
69.18,-10,34.19463384
69.19,-10,34.16867864
69.2,-10,34.1427097
69.21,-10,34.11672704
69.22,-10,34.09073751
69.23,-10,34.06473767
69.24,-10,34.03873098
69.25,-10,34.01272428
69.26,-10,33.98671071
69.27,-10,33.96070058
69.28,-10,33.93469045
69.29,-10,33.90868718
69.3,-10,33.88269078
69.31,-10,33.85670125
69.32,-10,33.83072545
69.33,-9.944839478,33.80477369
69.34,-9.775681496,33.77890432
69.35,-9.555850029,33.75315854
69.36,-9.251870155,33.72759816
69.37,-8.869197845,33.70227124
69.38,-8.421655655,33.67722928
69.39,-7.920778275,33.65251691
69.4,-7.375580788,33.62816159
69.41,-6.793627739,33.6042011
69.42,-6.183906555,33.58065602
69.43,-5.554503441,33.55754697
69.44,-4.909888268,33.53488424
69.45,-4.253806114,33.51268499
69.46,-3.589328051,33.49095952
69.47,-2.918743372,33.46971128
69.48,-2.244646311,33.44895055
69.49,-1.568901062,33.42868077
69.5,-0.893191159,33.40890538
69.51,-0.218943223,33.38962781
69.52,0.4526366,33.37084806
69.53,1.120526552,33.35256612
69.54,1.783815145,33.33478887
69.55,2.441888094,33.31750943
69.56,3.094335794,33.30072782
69.57,3.740056753,33.28444402
69.58,4.378477097,33.26865804
69.59,5.009318352,33.25336301
69.6,5.63198185,33.23856237
69.61,6.246055126,33.22424581
69.62,6.851214886,33.21041677
69.63,7.447174072,33.19706838
69.64,8.033924103,33.18419721
69.65,8.611517906,33.17180326
69.66,9.179232597,33.15987622
69.67,9.736832619,33.14841954
69.68,10.28423214,33.13742292
69.69,10.82151413,33.12688291
69.7,11.34825611,33.11679952
69.71,11.86423397,33.10716588
69.72,12.36499214,33.09797513
69.73,12.84478951,33.0892204
69.74,13.3041544,33.08089139
69.75,13.74297523,33.07297437
69.76,14.16190052,33.06545903
69.77,14.56569195,33.05833509
69.78,14.95957947,33.05159909
69.79,15.34346676,33.04524419
69.8,15.71669006,33.03927037
69.81,16.07878113,33.03366735
69.82,16.42926025,33.02843511
69.83,16.76829529,33.02356336
69.84,17.09440613,33.01904866
69.85,17.40661621,33.01488759
69.86,17.70441818,33.01107671
69.87,17.98765182,33.00759885
69.88,18.25692749,33.00445401
69.89,18.51180458,33.00162847
69.9,18.75253868,32.99910848
69.91,18.97935486,32.99688031
69.92,19.19249916,32.99493711
69.93,19.39308167,32.99326856
69.94,19.58090973,32.99186094
69.95,19.75626564,32.99070737
69.96,19.91957664,32.98979757
69.97,20.07172775,32.98912465
69.98,20.21287346,32.98868177
69.99,20.34307098,32.98845517
70,20.46263885,32.98844144
70.01,20.57192421,32.9886337
70.02,20.67137146,32.98902509
70.03,20.76187706,32.98960874
70.04,20.84270668,32.99037778
70.05,20.91402245,32.99133222
70.06,20.97635841,32.99245832
70.07,21.03035164,32.99375264
70.08,21.07597542,32.9952152
70.09,21.11331367,32.99683225
70.1,21.14257431,32.99860379
70.11,21.16403961,33.00052297
70.12,21.17800331,33.00258634
70.13,21.1850338,33.0047836
70.14,21.18527222,33.0071182
70.15,21.17885399,33.00957982
70.16,21.16639328,33.01215818
70.17,21.14789963,33.01484983
70.18,21.12364388,33.01765134
70.19,21.09399796,33.02056272
70.2,21.05994225,33.02356679
70.21,21.02256966,33.02665326
70.22,20.98304749,33.02982213
70.23,20.94271278,33.03306997
70.24,20.90094185,33.03640706
70.25,20.85665512,33.03983686
70.26,20.80999565,33.04335248
70.27,20.79464912,33.0469608
70.28,20.77761269,33.05067899
70.29,20.75945473,33.05449674
70.3,20.73838425,33.05841748
70.31,20.71367073,33.06243779
70.32,20.68499947,33.0665508
70.33,20.65213776,33.0707565
70.34,20.6149559,33.07504461
70.35,20.57335854,33.07941854
70.36,20.52730751,33.08387143
70.37,20.47682381,33.08839643
70.38,20.42197227,33.09298665
70.39,20.3628521,33.09764211
70.4,20.29958344,33.10235593
70.41,20.23230553,33.10712125
70.42,20.16117287,33.11193464
70.43,20.08635712,33.11678922
70.44,20.00802803,33.12168157
70.45,19.92635345,33.12660825
70.46,19.84151649,33.1315624
70.47,19.75369644,33.13654401
70.48,19.66308022,33.14153936
70.49,19.56985664,33.14655187
70.5,19.47421074,33.15157125
70.51,19.37632561,33.15660093
70.52,19.27638245,33.1616306
70.53,19.17456245,33.16665685
70.54,19.07104874,33.17167623
70.55,18.96600723,33.17668874
70.56,18.85961151,33.18168752
70.57,18.7520256,33.18666913
70.58,18.64341354,33.19163015
70.59,18.53393745,33.19657056
70.6,18.42375755,33.20148351
70.61,18.31302452,33.20636899
70.62,18.20188141,33.21122358
70.63,18.0904789,33.21604039
70.64,17.97896004,33.22082288
70.65,17.86746597,33.2255676
70.66,17.75634003,33.23026769
70.67,17.64644432,33.23492658
70.68,17.53791428,33.23954084
70.69,17.43087578,33.24410703
70.7,17.32543182,33.24862516
70.71,17.22165871,33.25309522
70.72,17.11963844,33.25751722
70.73,17.01947212,33.26188428
70.74,16.92124557,33.26619985
70.75,16.82503128,33.27046048
70.76,16.730896,33.27466619
70.77,16.6389122,33.27881696
70.78,16.54915428,33.28290937
70.79,16.4616909,33.28694684
70.8,16.3765831,33.29092252
70.81,16.29387856,33.29483983
70.82,16.21364403,33.29869535
70.83,16.13596344,33.3024925
70.84,16.06089973,33.30622785
70.85,15.98850441,33.30989797
70.86,15.91883087,33.31350972
70.87,15.85194206,33.31705281
70.88,15.78789043,33.32053754
70.89,15.726717,33.3239536
70.9,15.6684742,33.32730787
70.91,15.61320305,33.3305969
70.92,15.56093597,33.33381726
70.93,15.51171875,33.33697583
70.94,15.46559811,33.34006917
70.95,15.42282867,33.34309041
70.96,15.38368893,33.34604299
70.97,15.3481617,33.3489269
70.98,15.3161869,33.35173871
70.99,15.28772545,33.35448529
71,15.26275158,33.35716321
71.01,15.24124813,33.35976903
71.02,15.22319508,33.36231305
71.03,15.20858574,33.36478498
71.04,15.19740105,33.3671951
71.05,15.18964005,33.36953656
71.06,15.1852951,33.37181279
71.07,15.18435192,33.37402723
71.08,15.18677902,33.37617643
71.09,15.19245529,33.37826726
71.1,15.20127487,33.3802963
71.11,15.21314716,33.38226697
71.12,15.22800255,33.38418615
71.13,15.24577141,33.38604696
71.14,15.26640987,33.38785627
71.15,15.28985023,33.38961751
71.16,15.30523872,33.39132726
71.17,15.31171513,33.39297864
71.18,15.32005119,33.39457166
71.19,15.33064365,33.39610288
71.2,15.3435688,33.39757917
71.21,15.3590498,33.39900052
71.22,15.37730408,33.40036695
71.23,15.39848423,33.40168531
71.24,15.42269516,33.40294873
71.25,15.45001602,33.4041641
71.26,15.4804945,33.40533483
71.27,15.51416588,33.40646436
71.28,15.55105019,33.40754926
71.29,15.59115601,33.40859296
71.3,15.63449097,33.40960233
71.31,15.68105221,33.41057393
71.32,15.73083782,33.41151464
71.33,15.78383732,33.41242101
71.34,15.84004116,33.41329992
71.35,15.89943695,33.41415136
71.36,15.9620142,33.41497876
71.37,16.02775574,33.41578557
71.38,16.09664726,33.41656835
71.39,16.16865921,33.41733739
71.4,16.24376106,33.41808927
71.41,16.32192039,33.41882741
71.42,16.40310669,33.41955869
71.43,16.48728371,33.4202831
71.44,16.57441711,33.42100408
71.45,16.66447258,33.42172506
71.46,16.75741959,33.42244603
71.47,16.8532238,33.42317044
71.48,16.95185471,33.42390516
71.49,17.05327797,33.42464673
71.5,17.15745735,33.42540204
71.51,17.26435852,33.42617452
71.52,17.37394905,33.42696416
71.53,17.4861908,33.4277744
71.54,17.60105515,33.42860868
71.55,17.71850204,33.42947042
71.56,17.83849716,33.43035962
71.57,17.96100235,33.43128316
71.58,18.08597755,33.43224103
71.59,18.21338463,33.43323667
71.6,18.34318161,33.43427007
71.61,18.47533035,33.4353481
71.62,18.6097908,33.4364742
71.63,18.7465229,33.43764493
71.64,18.88548279,33.43887059
71.65,19.02662468,33.44014775
71.66,19.1699028,33.44147985
71.67,19.31527519,33.44287374
71.68,19.46269989,33.44432599
71.69,19.61213303,33.44584348
71.7,19.76353073,33.44742963
71.71,19.91684914,33.44908101
71.72,20.07204056,33.45080449
71.73,20.22906113,33.4526035
71.74,20.38786316,33.45447461
71.75,20.54840088,33.45642469
71.76,20.71063042,33.45845372
71.77,20.87450027,33.46056859
71.78,21.0399704,33.46276586
71.79,21.20699501,33.46504895
71.8,21.37553024,33.46742131
71.81,21.54553223,33.46988294
71.82,21.71695709,33.47243726
71.83,21.88975716,33.47508771
71.84,22.06388855,33.47783429
71.85,22.23930359,33.48067701
71.86,22.41595268,33.48362271
71.87,22.59379005,33.48666799
71.88,22.77276611,33.48981626
71.89,22.95283699,33.49307096
71.9,23.133955,33.49643552
71.91,23.31607246,33.49990651
71.92,23.4991436,33.50348737
71.93,23.68311882,33.50718152
71.94,23.86794472,33.5109924
71.95,24.05356598,33.51491658
71.96,24.23992538,33.51896093
71.97,24.42696953,33.523122
71.98,24.61464119,33.52740667
71.99,24.8028717,33.53181493
72,24.99160767,33.53635022
72.01,25.18079376,33.54100911
72.02,25.37037659,33.54579847
72.03,25.56030464,33.55071485
72.04,25.75053215,33.55576513
72.05,25.94101143,33.56094587
72.06,26.13169861,33.56625707
72.07,26.32254982,33.5717056
72.08,26.51352119,33.57728803
72.09,26.70457268,33.58300779
72.1,26.89566231,33.58886487
72.11,27.08675194,33.59485929
72.12,27.27780533,33.60099103
72.13,27.46874809,33.60726697
72.14,27.65934181,33.61368024
72.15,27.84953308,33.62023427
72.16,28.03928185,33.6269325
72.17,28.22855377,33.63377149
72.18,28.41732788,33.64075124
72.19,28.60564995,33.64787519
72.2,28.79349518,33.6551399
72.21,28.98083305,33.66255223
72.22,29.16763687,33.67010534
72.23,29.35387802,33.67780263
72.24,29.53954697,33.68564756
72.25,29.72464561,33.69363324
72.26,29.90919495,33.70176313
72.27,30.09322166,33.7100372
72.28,30.27675247,33.71845548
72.29,30.45980263,33.72701795
72.3,30.64237976,33.73572118
72.31,30.82448959,33.74456861
72.32,31.00613594,33.7535568
72.33,31.18731499,33.76268575
72.34,31.36803055,33.7719589
72.35,31.54828262,33.78136937
72.36,31.72810555,33.79092405
